時間,開盤價,最高價,最低價,收盤價,SMA10,SMA20,SMA60,成交量,買賣超(元),主力累計買賣超(元),買進(元),賣出(元)
2022/5/19,16111.49,16111.49,15892.73,16020.32,16024.86,16337.15,17073.31,2393.87,-136億,750億,50億,186億
2022/5/20,16061.92,16181.66,16058.2,16144.85,15998.53,16288,17038.69,2015.52,82億,833億,160億,78億
2022/5/23,16193.92,16249.45,16125.45,16156.41,16009.27,16244.57,17008.48,2360.72,47億,879億,104億,57億
2022/5/24,16166.57,16219.8,15963.63,15963.63,15999.47,16211.7,16973.61,2114.91,-101億,778億,58億,159億
2022/5/25,15987.74,16169.18,15980.9,16104.03,16009.25,16184.66,16948.77,2153,85億,863億,171億,86億
2022/5/26,16128.21,16179.01,15949.61,15968.83,16044.46,16167.94,16920.71,2253.08,-117億,746億,73億,190億
2022/5/27,16075.91,16266.22,16075.91,16266.22,16087.83,16160.28,16893.51,2226.51,207億,953億,279億,72億
2022/5/30,16368.93,16610.62,16368.93,16610.62,16158.79,16161.2,16872.56,2594.82,284億,1237億,358億,73億
2022/5/31,16561.68,16807.77,16493.07,16807.77,16233.95,16176.65,16853.79,4003.57,171億,1408億,383億,212億
2022/6/1,16718.91,16811.04,16649.91,16675.09,16271.78,16182.11,16836.1,2585.67,-44億,1364億,91億,135億
2022/6/2,16605.46,16617.26,16540.55,16552.57,16325,16174.93,16825.66,2188.21,-85億,1279億,61億,147億
2022/6/6,16570.89,16654.12,16509.01,16605.96,16371.11,16184.82,16822.01,2167.68,25億,1304億,116億,91億
2022/6/7,16593.75,16593.75,16465.87,16512.88,16406.76,16208.02,16813.63,1917.43,-87億,1216億,92億,179億
2022/6/8,16538.67,16702.99,16538.67,16670.51,16477.45,16238.46,16800.92,2116.97,95億,1311億,175億,81億
2022/6/9,16643.95,16643.95,16557.54,16621.34,16529.18,16269.21,16790.2,1972.35,-71億,1240億,64億,135億
2022/6/10,16581.81,16581.81,16403.33,16460.12,16578.31,16311.38,16776.81,1891.62,-135億,1105億,82億,217億
2022/6/13,16295.07,16295.07,16055.89,16070.98,16558.78,16323.31,16762.56,2347,-411億,694億,73億,484億
2022/6/14,15975.17,16067.8,15869.06,16047.37,16502.46,16330.62,16747.67,2298.98,-183億,511億,48億,231億
2022/6/15,16025.84,16106.75,15981.56,15999.25,16421.61,16327.78,16723.52,2278.28,-106億,405億,106億,212億
2022/6/16,16098.29,16209.25,15838.29,15838.61,16337.96,16304.87,16696.56,2787.65,-41億,364億,67億,107億
2022/6/17,15794.16,15794.16,15573.38,15641.26,16246.83,16285.92,16664.57,3153.16,-205億,160億,125億,330億
2022/6/20,15649.2,15667.68,15367.58,15367.58,16122.99,16247.05,16628.04,2698.21,-75億,85億,87億,162億
2022/6/21,15427.33,15728.64,15427.33,15728.64,16044.57,16225.66,16594.66,2419.09,234億,318億,328億,95億
2022/6/22,15687.46,15687.46,15346.95,15347.75,15912.29,16194.87,16555.47,2831.15,-187億,131億,102億,289億
2022/6/23,15305.51,15380.28,15102.4,15176.44,15767.8,16148.49,16513.79,2895.14,-96億,35億,147億,242億
2022/6/24,15232.34,15424.37,15232.34,15303.32,15652.12,16115.21,16476.85,2349.95,128億,164億,257億,129億
2022/6/27,15409.08,15656.35,15409.08,15548.01,15599.82,16079.3,16443.51,2436.21,145億,309億,234億,89億
2022/6/28,15519.56,15533.34,15375.65,15439.92,15539.08,16020.77,16405.16,2370.79,-81億,228億,107億,188億
2022/6/29,15365.54,15365.54,15218.07,15240.13,15463.17,15942.39,16364.27,2486.19,-106億,121億,148億,254億
2022/6/30,15146.92,15147.77,14825.73,14825.73,15361.88,15849.92,16317.61,2650.5,-224億,-102億,84億,308億
2022/7/1,14812.13,14812.13,14336.03,14343.08,15232.06,15739.44,16264.62,3086.65,-83億,-185億,102億,184億
2022/7/4,14237.83,14412.47,14167.1,14217.06,15117.01,15620,16215.26,2381.92,3億,-182億,145億,142億
2022/7/5,14345.54,14488.8,14100.89,14349.2,14979.06,15511.82,16166.34,2622.38,4億,-178億,119億,115億
2022/7/6,14289.67,14319.32,13985.51,13985.51,14842.84,15377.57,16115.29,2507.58,-143億,-321億,83億,226億
2022/7/7,14052.18,14355.15,13951.81,14336.27,14758.82,15263.31,16071.04,2603.6,159億,-162億,231億,71億
2022/7/8,14462.5,14552.42,14373.84,14464.53,14674.94,15163.53,16023.76,2609.26,-45億,-206億,109億,154億
2022/7/11,14478.31,14525.03,14313.94,14340.53,14554.2,15077.01,15975.34,1752.78,-57億,-263億,36億,93億
2022/7/12,14235.63,14235.63,13928.66,13950.62,14405.27,14972.17,15924.45,2026.94,-126億,-389億,42億,168億
2022/7/13,14194.94,14403.51,14194.94,14324.68,14313.72,14888.44,15881.54,2254.81,85億,-304億,183億,98億
2022/7/14,14252.02,14450.47,14159.39,14438.52,14275,14818.44,15838.96,2121.87,36億,-268億,106億,70億
2022/7/15,14483.96,14579.73,14378.33,14550.62,14295.75,14763.91,15795.66,2316.96,-99億,-366億,58億,157億
2022/7/18,14589.1,14719.64,14589.1,14719.64,14346.01,14731.51,15755.52,2299.13,23億,-343億,117億,93億
2022/7/19,14638.45,14720.13,14598.99,14694.08,14380.5,14679.78,15716.67,1993.12,-22億,-365億,80億,103億
2022/7/20,14810.4,14906.95,14694.2,14733.22,14455.27,14649.06,15685.21,2592.39,-17億,-382億,96億,113億
2022/7/21,14744.17,14937.7,14716.02,14937.7,14515.41,14637.12,15656.76,2388.36,133億,-249億,205億,72億
2022/7/22,14953.27,14996.24,14902.32,14949.36,14563.9,14619.42,15634.19,2656.25,-55億,-303億,101億,156億
2022/7/25,14902.25,14968.23,14851.37,14936.33,14623.48,14588.84,15609.47,1855.01,-20億,-324億,54億,75億
2022/7/26,14912.41,14912.41,14750.71,14806.78,14709.09,14557.18,15579.72,1868.9,-57億,-381億,40億,97億
2022/7/27,14791.71,14921.59,14717.02,14921.59,14768.78,14541.25,15553.43,1878.27,40億,-341億,112億,72億
2022/7/28,14978.95,15031.99,14849.94,14891.9,14814.12,14544.56,15525.53,2226.04,-80億,-421億,78億,158億
2022/7/29,14950.18,15035.27,14929.49,15000.07,14859.07,14577.41,15497.26,2274.14,112億,-309億,192億,80億
2022/8/1,14982.27,14994.36,14886.81,14981.69,14885.27,14615.64,15473.49,1816.41,-49億,-358億,49億,98億
2022/8/2,14860.94,14860.94,14663.46,14747.23,14890.59,14635.54,15451.79,2191.01,-174億,-533億,83億,257億
2022/8/3,14757.51,14777.02,14673.35,14777.02,14894.97,14675.12,15430.38,1777.01,-23億,-556億,76億,99億
2022/8/4,14741.47,14766.57,14545.69,14702.2,14871.42,14693.42,15408.65,1976.59,-15億,-571億,110億,126億
2022/8/5,14802.34,15041.41,14802.34,15036.04,14880.09,14721.99,15398.97,2066.99,248億,-323億,292億,44億
2022/8/8,14972.21,15034.87,14908.17,15020.41,14888.49,14755.99,15385.43,1745.4,19億,-303億,88億,68億
2022/8/9,14965.12,15077.63,14905.23,15050.28,14912.84,14810.97,15371.25,1880.75,4億,-299億,92億,88億
2022/8/10,14940.76,14982.33,14890.55,14939.02,14914.59,14841.69,15352.64,2090.41,-152億,-451億,51億,202億
2022/8/11,15087.59,15204.79,15087.59,15197.85,14945.18,14879.65,15334.32,2237.48,162億,-290億,209億,48億
2022/8/12,15203.91,15298.42,15198.93,15288.97,14974.07,14916.57,15322.13,2091.86,88億,-202億,148億,60億
2022/8/15,15332.92,15437.23,15315.12,15417.35,15017.64,14951.45,15310.01,2378.82,22億,-180億,118億,96億
2022/8/16,15435.04,15451.83,15392.49,15420.57,15084.97,14987.78,15297.74,2118.19,-1億,-181億,91億,92億
2022/8/17,15423.44,15475.89,15390.84,15465.45,15153.81,15024.39,15289.44,2187.98,8億,-173億,91億,84億
2022/8/18,15384.73,15396.76,15311.22,15396.76,15223.27,15047.34,15277.65,1999.68,-50億,-223億,38億,88億
2022/8/19,15394.36,15458.45,15346.26,15408.78,15260.54,15070.31,15268.32,2225.83,-31億,-254億,66億,97億
2022/8/22,15375.2,15375.2,15229.36,15245.14,15283.02,15085.76,15251.3,2041.46,-131億,-386億,48億,180億
2022/8/23,15225.17,15225.17,15086.43,15095.89,15287.58,15100.21,15226.05,1743.04,-152億,-538億,41億,193億
2022/8/24,15112.15,15183.96,15053.52,15069.19,15300.6,15107.59,15197.08,1810.63,-82億,-621億,48億,131億
2022/8/25,15105.31,15244.06,15105.31,15200.04,15300.81,15123,15172.49,1720.09,45億,-575億,100億,55億
2022/8/26,15221.5,15337.25,15221.5,15278.44,15299.76,15136.92,15151.26,2146.11,48億,-527億,109億,60億
2022/8/29,15197.19,15197.19,14843.72,14926.19,15250.65,15134.14,15123.26,2129.32,-269億,-796億,56億,325億
2022/8/30,14919.67,15027.5,14911.97,14953.63,15203.95,15144.46,15097.27,1861.15,-143億,-939億,46億,189億
2022/8/31,14912.12,15095.44,14874.33,15095.44,15166.95,15160.38,15071.02,2170.48,50億,-889億,150億,100億
2022/9/1,14981,14981,14773.19,14801.86,15107.46,15165.37,15040.7,2349.58,-368億,-1258億,87億,456億
2022/9/2,14790.28,14817.4,14673.04,14673.04,15033.89,15147.22,15010.91,2369.03,-128億,-1386億,57億,186億
2022/9/5,14670.18,14753.03,14632.79,14661.1,14975.48,15129.25,14987.41,1913.05,-41億,-1427億,68億,109億
2022/9/6,14705.16,14789.31,14623.22,14677.2,14933.61,15110.6,14964.58,1869.7,-10億,-1437億,73億,83億
2022/9/7,14557.86,14557.86,14397.12,14410.05,14867.7,15084.15,14938.09,1850.72,-184億,-1621億,91億,275億
2022/9/8,14447.09,14583.42,14447.09,14583.42,14806.04,15053.43,14917.17,1786.14,21億,-1600億,118億,97億
2022/9/12,14711.34,14856.23,14711.34,14807.43,14758.94,15029.35,14903.27,1897.03,115億,-1485億,177億,62億
2022/9/13,14895.87,14949.56,14856.98,14894.41,14755.76,15003.2,14895.39,1858.57,74億,-1411億,119億,45億
2022/9/14,14695.19,14699.78,14522.7,14658.31,14726.23,14965.09,14877.55,1896.25,-163億,-1573億,30億,193億
2022/9/15,14647,14750.28,14624.55,14670.04,14683.69,14925.32,14866.25,1822.42,-53億,-1626億,91億,144億
2022/9/16,14602.16,14602.16,14521.65,14561.76,14659.68,14883.57,14856.01,2359.62,-188億,-1815億,77億,265億
2022/9/19,14567.27,14585.06,14424.33,14425.68,14634.94,14834.41,14841.38,1631.89,-103億,-1918億,46億,149億
2022/9/20,14474.95,14558.72,14461.39,14549.3,14623.76,14799.62,14824.74,1688.73,26億,-1892億,108億,82億
2022/9/21,14517.34,14525.46,14384.11,14424.52,14598.49,14766.05,14807.81,1800.26,-107億,-1998億,61億,168億
2022/9/22,14325.67,14325.67,14151.8,14284.63,14585.95,14726.82,14791.89,2125.45,-153億,-2152億,77億,231億
2022/9/23,14231.03,14277.53,14109.71,14118.38,14539.45,14672.74,14780.1,2022.49,-159億,-2310億,29億,188億
2022/9/26,13993.42,13993.42,13743.19,13778.19,14436.52,14597.73,14770.69,2222.46,-57億,-2367億,100億,156億
2022/9/27,13812.99,13862.84,13732.32,13826.59,14329.74,14542.75,14764.18,1934.46,-59億,-2426億,56億,115億
2022/9/28,13816.7,13854.09,13466.07,13466.07,14210.52,14468.37,14749.46,2296.54,-115億,-2540億,41億,155億
2022/9/29,13550.7,13651.29,13462.57,13534.26,14096.94,14390.31,14741.94,2165.29,-5億,-2545億,174億,179億
2022/9/30,13409.65,13466.82,13274.72,13424.58,13983.22,14321.45,14726.74,2146.47,-29億,-2574億,93億,121億
2022/10/3,13359.26,13440.23,13273.48,13300.48,13870.7,14252.82,14707.34,1709.5,-96億,-2670億,49億,145億
2022/10/4,13447.36,13586.96,13447.36,13576.52,13773.42,14198.59,14694.61,1838.33,44億,-2625億,147億,102億
2022/10/5,13727.3,13902.02,13727.3,13801.43,13711.11,14154.8,14692.12,2363.36,49億,-2576億,125億,76億
2022/10/6,13865.45,13899.23,13814.33,13892.05,13671.86,14128.9,14684.91,1781.63,81億,-2495億,165億,85億
2022/10/7,13847.52,13847.52,13684.21,13702.28,13630.25,14084.85,14672.64,1652.14,-131億,-2626億,42億,173億
2022/10/11,13394.12,13394.12,13106.03,13106.03,13563.03,13999.78,14648.56,2288.92,-290億,-2916億,116億,406億
2022/10/12,13076.91,13130.73,12991.59,13081.24,13488.49,13909.12,14621.26,1901.28,-146億,-3062億,38億,184億
2022/10/13,13108.4,13111.39,12809.43,12810.73,13422.96,13816.74,14589.87,2150.66,-85億,-3147億,77億,162億
2022/10/14,13023.71,13221.87,13023.71,13128.12,13382.35,13739.64,14563.12,2121.8,103億,-3044億,193億,90億
2022/10/17,12988.83,12988.83,12814.82,12966.05,13336.49,13659.86,14530.26,2102.95,-97億,-3141億,53億,149億
2022/10/18,13075.05,13143.15,12978.13,13124.68,13318.91,13594.81,14499.84,2005.18,-50億,-3191億,76億,126億
2022/10/19,13096.35,13155.62,12976.76,12976.76,13258.94,13516.18,14467.19,1866.34,-102億,-3292億,72億,174億
2022/10/20,12912.93,12946.1,12698.91,12946.1,13173.4,13442.26,14436.17,2427.39,-125億,-3418億,140億,266億
2022/10/21,12931.2,12954.02,12813.6,12819.2,13066.12,13368.99,14401.13,1624.1,-81億,-3499億,81億,162億
2022/10/24,12913.58,13027.84,12856.77,12856.98,12981.59,13305.92,14367.22,1803.58,15億,-3485億,137億,122億
2022/10/25,12830.29,12843.31,12629.48,12666.12,12937.6,13250.31,14328.32,1930.21,-56億,-3541億,120億,176億
2022/10/26,12666.42,12791.97,12635.52,12729.05,12902.38,13195.44,14290.78,1769.43,38億,-3503億,111億,73億
2022/10/27,12807.69,12954.32,12807.69,12926.37,12913.94,13168.45,14260.43,1778.05,95億,-3409億,156億,61億
2022/10/28,12874.83,12891.38,12723.98,12788.42,12879.97,13131.16,14227.28,1772.45,-96億,-3505億,55億,151億
2022/10/31,12862.37,12977.61,12826.34,12949.75,12878.34,13107.42,14198.08,1722.23,68億,-3436億,147億,79億
2022/11/1,12933.12,13062.9,12907.61,13037.21,12869.6,13094.25,14164.76,1574.14,9億,-3427億,102億,93億
2022/11/2,13033.15,13100.17,13014.04,13100.17,12881.94,13070.44,14132.76,1570.45,9億,-3418億,60億,52億
2022/11/3,12985.55,12991.37,12905.35,12986.6,12885.99,13029.7,14098.36,1667.22,-91億,-3510億,69億,160億
2022/11/4,12941.78,13029.94,12868.25,13026.71,12906.74,12986.43,14066.49,1820.29,-79億,-3588億,55億,133億
2022/11/7,13109.35,13246.59,13103.35,13223.73,12943.41,12962.5,14033.59,2079.27,111億,-3477億,170億,59億
2022/11/8,13274.91,13389.25,13274.91,13347.76,13011.58,12974.59,14001.24,2258.47,77億,-3400億,123億,45億
2022/11/9,13410.19,13638.81,13410.19,13638.81,13102.55,13002.47,13971.59,2422.58,223億,-3177億,265億,42億
2022/11/10,13556.51,13559.4,13463.85,13503.76,13160.29,13037.12,13939.65,1936.99,-52億,-3229億,80億,132億
2022/11/11,13878.95,14045.51,13878.95,14007.56,13282.21,13081.09,13915.35,3408.77,459億,-2770億,534億,75億
2022/11/14,14080.91,14217.3,14076.94,14174.9,13404.72,13141.53,13894.99,2776.47,286億,-2484億,399億,113億
2022/11/15,14325.49,14568.51,14278.53,14546.31,13555.63,13212.61,13880.61,3038.25,246億,-2239億,348億,102億
2022/11/16,14637.85,14657.66,14481.06,14537.35,13699.35,13290.64,13868.81,2868.95,32億,-2206億,200億,167億
2022/11/17,14489.41,14545.89,14383.55,14535.23,13854.21,13370.1,13859.47,2433.34,-11億,-2217億,89億,100億
2022/11/18,14584.31,14669.98,14470.48,14504.99,14002.04,13454.39,13850.07,2394.31,-18億,-2236億,69億,87億
2022/11/21,14514.71,14530.76,14421.65,14449.39,14124.61,13534.01,13837.56,1791.98,-30億,-2266億,80億,110億
2022/11/22,14404.08,14542.79,14371.09,14542.2,14244.05,13627.81,13825.29,1927.94,25億,-2240億,131億,106億
2022/11/23,14595.5,14647.98,14573.41,14608.54,14341.02,13721.79,13819.99,1901.16,55億,-2185億,129億,73億
2022/11/24,14649.8,14784,14649.8,14784,14469.05,13814.67,13817.16,2210.42,218億,-1967億,272億,54億
2022/11/25,14764.94,14835.66,14756.01,14778.51,14546.14,13914.17,13811.88,2405.83,115億,-1852億,247億,132億
2022/11/28,14636.9,14638.19,14503.12,14556.87,14584.34,13994.53,13807.8,2022.33,-132億,-1984億,51億,184億
2022/11/29,14503.79,14716.58,14449.05,14709.64,14600.67,14078.15,13808.41,2162.08,68億,-1916億,135億,67億
2022/11/30,14678.23,14879.55,14678.23,14879.55,14634.89,14167.12,13812.05,2853.93,141億,-1775億,234億,94億
2022/12/1,15059.92,15152.38,14998.03,15012.8,14682.65,14268.43,13817.64,2962.68,126億,-1650億,175億,50億
2022/12/2,14933.2,15021.73,14921.06,14970.68,14729.22,14365.63,13826.99,2271.28,-7億,-1656億,81億,88億
2022/12/5,14972.17,15088.06,14969.97,14980.74,14782.35,14453.48,13833.61,2461.38,13億,-1644億,91億,78億
2022/12/6,14955.29,14957.82,14728.88,14728.88,14801.02,14522.54,13832.3,2493.2,-140億,-1784億,97億,237億
2022/12/7,14708.08,14823.15,14630.01,14630.01,14803.17,14572.1,13827.89,2505.71,-70億,-1855億,77億,148億
2022/12/8,14631.21,14634.16,14464.2,14553.04,14780.07,14624.56,13826.14,1838.51,-80億,-1935億,46億,126億
2022/12/9,14620.27,14742.79,14620.27,14705.43,14772.76,14659.45,13826.73,1974.29,37億,-1898億,117億,81億
2022/12/12,14658.46,14658.46,14538.66,14612.59,14778.34,14681.34,13827.58,1569.28,-66億,-1964億,47億,112億
2022/12/13,14617.86,14658.7,14515.74,14522.96,14759.67,14680.17,13829.2,1929.54,-93億,-2057億,117億,210億
2022/12/14,14557.56,14739.36,14557.56,14739.36,14745.65,14690.27,13832.36,1932.35,146億,-1911億,192億,46億
2022/12/15,14692.92,14756.38,14649.54,14734.13,14717.78,14700.22,13837.52,1958.63,3億,-1909億,110億,107億
2022/12/16,14554.21,14568.31,14447.77,14528.55,14673.57,14701.39,13841.59,3030.75,-170億,-2078億,135億,304億
2022/12/19,14478.45,14493.72,14411.81,14433.32,14618.83,14700.59,13846.84,2101.66,-133億,-2211億,109億,242億
2022/12/20,14410.75,14451.91,14157.99,14170.03,14562.94,14681.98,13853.37,2674.06,-128億,-2339億,103億,232億
2022/12/21,14205.06,14291.98,14197.86,14234.4,14523.38,14663.27,13860.17,2241.75,-55億,-2394億,162億,217億
2022/12/22,14323.04,14442.94,14323.04,14442.94,14512.37,14646.22,13876.45,2143.47,82億,-2312億,155億,73億
2022/12/23,14318.12,14318.12,14192.98,14271.63,14468.99,14620.88,13888.74,1526.03,-112億,-2423億,45億,156億
2022/12/26,14271.2,14301.11,14253.2,14285.13,14436.25,14607.29,13903.08,1135.04,-31億,-2455億,28億,59億
2022/12/27,14310.19,14410.24,14310.19,14328.43,14416.79,14588.23,13920.21,1263.73,25億,-2430億,52億,27億
2022/12/28,14249.83,14249.83,14119.3,14173.1,14360.17,14552.91,13930.16,1659.8,-72億,-2502億,118億,191億
2022/12/29,14097.51,14120.57,13981.63,14085.02,14295.26,14506.52,13934.88,1443.94,-79億,-2581億,47億,125億
2022/12/30,14183.52,14248.9,14137.69,14137.69,14256.17,14464.87,13938.98,1374.48,25億,-2556億,105億,80億
2023/1/3,14108.16,14237.94,14001.97,14224.12,14235.25,14427.04,13947.67,1513.09,26億,-2530億,67億,40億
2023/1/4,14186.95,14257.45,14177.97,14199.13,14238.16,14400.55,13965.89,1635.08,-27億,-2557億,52億,79億
2023/1/5,14285.12,14357.6,14270.93,14301.05,14244.82,14384.1,13986.22,1742.9,20億,-2537億,76億,56億
2023/1/6,14278.52,14384.92,14278.52,14373.34,14237.86,14375.12,14012.26,1582.22,99億,-2438億,143億,45億
2023/1/9,14504.47,14752.21,14504.47,14752.21,14285.92,14377.46,14039.33,2259.24,366億,-2072億,433億,67億
2023/1/10,14796.27,14816.13,14728.56,14802.96,14337.71,14386.98,14069.95,1806.78,170億,-1902億,199億,29億
2023/1/11,14822.86,14842.74,14734.44,14751.44,14380.01,14398.4,14097.06,1619.71,66億,-1836億,107億,40億
2023/1/12,14780.58,14813.31,14700.73,14731.64,14435.86,14398.01,14126.31,1510.23,19億,-1817億,68億,49億
2023/1/13,14923.05,14962.31,14822.15,14824.13,14509.77,14402.51,14157.61,1869.38,280億,-1537億,340億,60億
2023/1/16,14895.26,14960.92,14895.26,14927.01,14588.7,14422.44,14192.74,1548.47,170億,-1367億,210億,40億
2023/1/17,14922.34,14945.23,14884.78,14932.93,14659.58,14447.42,14227.34,1540.45,72億,-1295億,136億,64億
2023/1/30,15291.53,15493.82,15291.53,15493.82,14789.05,14513.61,14274.47,3548.65,650億,-645億,757億,107億
2023/1/31,15419.21,15441.98,15265.2,15265.2,14885.47,14565.15,14316.74,2856.29,4億,-641億,204億,199億
2023/2/1,15346.35,15420.13,15291.68,15420.13,14990.15,14614.01,14358.3,2417.79,99億,-542億,196億,96億
2023/2/2,15508.83,15602.09,15496.52,15595.16,15074.44,14680.18,14405.08,2779.81,229億,-312億,281億,52億
2023/2/3,15591.95,15617.73,15504.03,15602.66,15154.41,14746.06,14449.29,2409.38,89億,-223億,186億,97億
2023/2/6,15514.8,15514.8,15392.82,15392.82,15218.55,14799.28,14488.55,2058.83,-115億,-338億,66億,181億
2023/2/7,15376.12,15462.1,15363.65,15400.91,15285.48,14860.67,14526.9,1909.54,-33億,-371億,64億,97億
2023/2/8,15538.71,15631.22,15520.05,15618.17,15364.88,14937.33,14570.76,2321.75,161億,-210億,198億,37億
2023/2/9,15590,15617.34,15553.84,15598.71,15432.05,15010.38,14613.63,2151.35,-25億,-235億,58億,83億
2023/2/10,15627.33,15628.3,15546.11,15586.65,15497.42,15078.5,14653.01,2133.26,-29億,-264億,98億,127億
2023/2/13,15564.76,15569.99,15465.56,15544.28,15502.47,15145.76,14689.62,1789.38,-48億,-312億,79億,127億
2023/2/14,15584.74,15669.63,15584.74,15654.48,15541.4,15213.43,14723.21,1816.98,69億,-243億,138億,69億
2023/2/15,15497.67,15553.68,15388.85,15432.89,15542.67,15266.41,14755.36,2269.22,-79億,-322億,65億,144億
2023/2/16,15474.46,15585.48,15474.46,15550.5,15538.21,15306.32,14781.08,2340.71,139億,-183億,214億,74億
2023/2/17,15503.75,15503.75,15418.43,15479.7,15525.91,15340.16,14802.82,2142.15,-85億,-267億,48億,133億
2023/2/20,15452.01,15575.32,15436.66,15551.23,15541.75,15380.15,14819.57,2113.66,20億,-247億,75億,54億
